,lstm,rnn,gru
49,0.7246651649475098,0.6859776377677917,0.7187984585762024
50,0.6668850779533386,0.7027853727340698,0.7176234126091003
51,0.666785717010498,0.7034080624580383,0.7225279211997986
52,0.698062539100647,0.7048798203468323,0.7020189762115479
53,0.6833234429359436,0.6954662799835205,0.7068634033203125
54,0.6934217214584351,0.7013862133026123,0.6943155527114868
55,0.6839178204536438,0.694779098033905,0.6868195533752441
56,0.6810599565505981,0.6521663665771484,0.6793990135192871
57,0.6937649846076965,0.6645376086235046,0.670527994632721
58,0.7041192650794983,0.7241824865341187,0.7070870995521545
59,0.6940184831619263,0.7205135226249695,0.6922571063041687
60,0.7018672823905945,0.679533839225769,0.7310164570808411
61,0.639890730381012,0.6463222503662109,0.7212448716163635
62,0.6789042353630066,0.6254802942276001,0.7155380249023438
63,0.7124402523040771,0.6947845220565796,0.6791231632232666
64,0.7079891562461853,0.7572479248046875,0.7119578719139099
65,0.7226961851119995,0.6513327360153198,0.6854894161224365
66,0.6603453159332275,0.7734821438789368,0.7341950535774231
67,0.7005529403686523,0.6491358280181885,0.6657289266586304
68,0.6677404046058655,0.7005416750907898,0.6956889629364014
69,0.6807251572608948,0.6755425333976746,0.6779432892799377
70,0.6836142539978027,0.675386369228363,0.6472662091255188
71,0.6776021122932434,0.7299273610115051,0.6201668381690979
72,0.7129302024841309,0.8346551656723022,0.7671598792076111
73,0.7596071362495422,0.7553149461746216,0.6650984883308411
74,0.7098398804664612,0.6887400150299072,0.7844317555427551
75,0.6906421780586243,0.6677370667457581,0.669227659702301
76,0.7449380159378052,0.7321916818618774,0.6702976822853088
77,0.68489670753479,0.7253907918930054,0.7539267539978027
78,0.680593729019165,0.7313528656959534,0.6490426063537598
79,0.7064663767814636,0.7262292504310608,0.6976257562637329
80,0.6927189230918884,0.6888121962547302,0.725907564163208
81,0.7035949230194092,0.7276576161384583,0.6968389749526978
82,0.6839761137962341,0.6982539892196655,0.6782439947128296
83,0.6907018423080444,0.7485822439193726,0.6516304016113281
84,0.6805062890052795,0.6838923692703247,0.7026243209838867
85,0.6820728778839111,0.7282812595367432,0.6743437647819519
86,0.7048040628433228,0.7245479226112366,0.6928830742835999
87,0.6846432089805603,0.7236156463623047,0.7187095880508423
88,0.7410272359848022,0.6827977299690247,0.6586108207702637
89,0.6813578009605408,0.604584813117981,0.6622070670127869
90,0.6930223703384399,0.781657874584198,0.6747127175331116
91,0.6647890210151672,0.6943909525871277,0.6704842448234558
92,0.6794586181640625,0.690476655960083,0.7909883260726929
93,0.678968608379364,0.6715760827064514,0.7167590260505676
94,0.6956279277801514,0.6911145448684692,0.595317542552948
95,0.7030074596405029,0.5617789626121521,0.7200829386711121
96,0.7013441920280457,0.8236843943595886,0.7212525010108948
97,0.6874213814735413,0.6818307042121887,0.7432910203933716
98,0.68670254945755,0.7419995069503784,0.6615923047065735
99,0.6711416244506836,0.6988784074783325,0.666078507900238
100,0.6861627101898193,0.7224726676940918,0.6571381688117981
101,0.7146223187446594,0.7444412112236023,0.7220667600631714
102,0.7566278576850891,0.7001122236251831,0.754996657371521
103,0.6811019778251648,0.6952157616615295,0.6956725716590881
104,0.7027249932289124,0.7463307976722717,0.7358654737472534
105,0.6876901984214783,0.7109825611114502,0.6331598162651062
106,0.7018743753433228,0.6923460364341736,0.7041317820549011
107,0.6897305846214294,0.6933266520500183,0.7461375594139099
108,0.6698794960975647,0.6601488590240479,0.7797890305519104
109,0.6817643046379089,0.7276528477668762,0.7853485345840454
110,0.6710213422775269,0.8605142831802368,0.8278992176055908
111,0.7047690749168396,0.7294827699661255,0.7195371985435486
112,0.7058514952659607,0.7374236583709717,0.638922393321991
113,0.7033310532569885,0.6977661848068237,0.6935415863990784
114,0.6886481046676636,0.6276680827140808,0.6776720881462097
115,0.6849191188812256,0.6725271940231323,0.7131950855255127
116,0.6962730288505554,0.7434560656547546,0.7086630463600159
117,0.6807851791381836,0.6533878445625305,0.6993362307548523
118,0.6978206634521484,0.6548072099685669,0.663252055644989
119,0.6922714710235596,0.6931234002113342,0.6961444616317749
120,0.6905036568641663,0.6942695379257202,0.686641275882721
121,0.6637104749679565,0.7106987237930298,0.7101773023605347
122,0.6599996089935303,0.6861026883125305,0.7067039608955383
123,0.7150575518608093,0.6526854038238525,0.6900672316551208
124,0.6818215847015381,0.6405603885650635,0.667020857334137
125,0.7060179114341736,0.8316522836685181,0.7040067315101624
126,0.7067279815673828,0.7034773230552673,0.7300024628639221
127,0.6574226021766663,0.7063726782798767,0.6936597228050232
128,0.6838716268539429,0.5974448919296265,0.6717785596847534
129,0.7485525012016296,0.7303346991539001,0.7588515877723694
130,0.6808253526687622,0.7095008492469788,0.7160311341285706
131,0.6989431381225586,0.7918159365653992,0.6724808812141418
132,0.6692371368408203,0.6773927807807922,0.6908238530158997
133,0.6779054403305054,0.671024739742279,0.6712564826011658
134,0.6662099957466125,0.7220011949539185,0.7782361507415771
135,0.6857029795646667,0.7306609749794006,0.7359247207641602
136,0.6654248237609863,0.7461501359939575,0.7700458765029907
137,0.7256389260292053,0.7710756659507751,0.7451280951499939
138,0.7186588048934937,0.744208812713623,0.6710516810417175
139,0.6778523921966553,0.6869084239006042,0.7261977195739746
140,0.643760621547699,0.7620828151702881,0.694963812828064
141,0.7032140493392944,0.7185690402984619,0.6436413526535034
142,0.7000141739845276,0.685572624206543,0.669614315032959
143,0.6999456286430359,0.7053847312927246,0.6712572574615479
144,0.72042316198349,0.6671481132507324,0.6321597099304199
145,0.7129929065704346,0.7059651017189026,0.6398620009422302
146,0.7032070755958557,0.7558101415634155,0.6678525805473328
147,0.6613168716430664,0.7055502533912659,0.8176708817481995
148,0.7391999959945679,0.8067075610160828,0.6627153158187866
149,0.7241613268852234,0.7163926362991333,0.757175624370575
150,0.6959475874900818,0.7397090792655945,0.6779370903968811
151,0.6539724469184875,0.7199379801750183,0.6864157319068909
152,0.6865010261535645,0.7248247265815735,0.716609537601471
153,0.6544032096862793,0.6022104024887085,0.7200425267219543
154,0.696146547794342,0.754868745803833,0.6473656892776489
155,0.710755467414856,0.716697633266449,0.6278513073921204
156,0.6878233551979065,0.7019598484039307,0.6323623061180115
157,0.6581658124923706,0.7319125533103943,0.6959258317947388
158,0.6625895500183105,0.7046187520027161,0.7068606615066528
159,0.6688815355300903,0.6932575106620789,0.6785121560096741
160,0.6919856667518616,0.6954667568206787,0.6309242248535156
161,0.6585605144500732,0.6957550644874573,0.791249692440033
162,0.6709042191505432,0.7102323770523071,0.6229920387268066
163,0.6541416049003601,0.6354485154151917,0.6865129470825195
164,0.7061718702316284,0.7287734746932983,0.6750085949897766
165,0.6805614233016968,0.6681872010231018,0.7233966588973999
166,0.6905738711357117,0.7555114030838013,0.7205201983451843
167,0.6769112348556519,0.7572962045669556,0.8043587803840637
168,0.6501494646072388,0.7565613389015198,0.7124709486961365
169,0.7164934873580933,0.6676871180534363,0.7399573922157288
170,0.7057279348373413,0.6588406562805176,0.6822026371955872
171,0.6779674291610718,0.6650437712669373,0.650789737701416
172,0.625244677066803,0.7281407117843628,0.6989946365356445
173,0.6471261382102966,0.6801671385765076,0.6403214335441589
174,0.6630330085754395,0.6667506694793701,0.678905189037323
175,0.7105574011802673,0.6847467422485352,0.6863725781440735
176,0.7500765919685364,0.7181662917137146,0.7365913391113281
177,0.687294065952301,0.726396381855011,0.6675962805747986
178,0.6651616096496582,0.713260293006897,0.6895508170127869
179,0.6926127076148987,0.6870275735855103,0.6780949831008911
180,0.6653742790222168,0.7033351063728333,0.7456710934638977
181,0.6251024603843689,0.7148584723472595,0.6634749174118042
182,0.7060405611991882,0.6724947094917297,0.6843605637550354
183,0.6629031300544739,0.733643114566803,0.6748428344726562
184,0.6591756939888,0.7039297223091125,0.7079623341560364
185,0.7307370901107788,0.7075912356376648,0.6625072956085205
186,0.7207202315330505,0.7047538161277771,0.6674734354019165
187,0.6571568250656128,0.6773808002471924,0.6261430978775024
188,0.6409644484519958,0.6644476056098938,0.725551426410675
189,0.7454025149345398,0.6371682286262512,0.7103238105773926
190,0.6742777228355408,0.7071449160575867,0.6304099559783936
191,0.6571858525276184,0.6564362049102783,0.7038637399673462
192,0.6683316826820374,0.6794110536575317,0.672433614730835
193,0.6912615895271301,0.6993728876113892,0.7269577383995056
194,0.684846043586731,0.6810225248336792,0.6111680269241333
195,0.6657496690750122,0.6909668445587158,0.6630772352218628
196,0.6625591516494751,0.6700384020805359,0.6878713369369507
197,0.673336386680603,0.6466507315635681,0.6472309827804565
198,0.6909356713294983,0.6987266540527344,0.6657205820083618
199,0.6374170780181885,0.7010446786880493,0.6804025173187256
200,0.7090497612953186,0.6300438046455383,0.6602420806884766
201,0.6726456880569458,0.6970070004463196,0.7452654242515564
202,0.7192761898040771,0.6952831149101257,0.6730756163597107
203,0.6976033449172974,0.6625590920448303,0.675561249256134
204,0.6729860305786133,0.7404099106788635,0.6590328216552734
205,0.711034893989563,0.6870693564414978,0.6423293948173523
206,0.6493189930915833,0.6865894794464111,0.6731166243553162
207,0.678968071937561,0.7861558198928833,0.7213584184646606
208,0.6898848414421082,0.6815913915634155,0.7538400888442993
209,0.7098401188850403,0.7966135740280151,0.6143379211425781
210,0.6943754553794861,0.7384521961212158,0.6965781450271606
211,0.675923228263855,0.711775541305542,0.7148009538650513
212,0.6944376230239868,0.6814337968826294,0.6435613632202148
213,0.66578209400177,0.6803618669509888,0.6769018173217773
214,0.6902522444725037,0.6836411356925964,0.7148633599281311
215,0.6416752338409424,0.6946175694465637,0.6655985713005066
216,0.6646643280982971,0.7060614824295044,0.6415687203407288
217,0.6563040018081665,0.7158098816871643,0.6582916378974915
218,0.6273428201675415,0.667525053024292,0.676988422870636
219,0.71163010597229,0.698880136013031,0.6399839520454407
220,0.6162310838699341,0.6669929027557373,0.6931326389312744
221,0.6646029949188232,0.6513124704360962,0.6584526300430298
222,0.6640046238899231,0.6590510606765747,0.6800353527069092
223,0.6448208689689636,0.7217705249786377,0.629362940788269
224,0.6744084358215332,0.6884046792984009,0.5740058422088623
225,0.7090603709220886,0.6703847050666809,0.6775030493736267
226,0.6539261937141418,0.5876555442810059,0.7428652048110962
227,0.6729219555854797,0.7261457443237305,0.7450553774833679
228,0.6968520283699036,0.7024096846580505,0.7298636436462402
229,0.6747525930404663,0.6747093796730042,0.5757594704627991
230,0.7194542288780212,0.7858113646507263,0.5534699559211731
231,0.6877771019935608,0.670923113822937,0.7138864994049072
232,0.6611257195472717,0.6915528774261475,0.6482720971107483
233,0.7539461851119995,0.5856321454048157,0.7076451182365417
234,0.660302996635437,0.6731875538825989,0.6422524452209473
235,0.6372145414352417,0.7642679214477539,0.7081145644187927
236,0.6691939234733582,0.8299822211265564,0.6991335153579712
237,0.6895023584365845,0.7896209359169006,0.7022041082382202
238,0.7144094109535217,0.7820078730583191,0.6121475696563721
239,0.6721025705337524,0.7556794881820679,0.718268871307373
240,0.6775567531585693,0.6490362286567688,0.7131646871566772
241,0.6716830134391785,0.7068009376525879,0.6824641823768616
242,0.7005400657653809,0.7246730327606201,0.6439317464828491
243,0.683785617351532,0.6771291494369507,0.6803572177886963
244,0.6651446223258972,0.7531333565711975,0.6900669932365417
245,0.6600385904312134,0.6937093734741211,0.6719858050346375
246,0.6803619265556335,0.8014856576919556,0.7119032740592957
247,0.6889935731887817,0.7111790776252747,0.7042272090911865
248,0.6702909469604492,0.7432588934898376,0.6711717247962952
249,0.6633848547935486,0.7354461550712585,0.6545103788375854
250,0.6719117164611816,0.6770761609077454,0.630530059337616
251,0.7002450823783875,0.6687484383583069,0.7296445965766907
252,0.7077574729919434,0.7035329341888428,0.662319540977478
253,0.6878796815872192,0.6899002194404602,0.6531078815460205
254,0.7140517830848694,0.7270810008049011,0.6751101613044739
255,0.6943026185035706,0.7337942719459534,0.5959607362747192
256,0.6746271848678589,0.6583924293518066,0.6097322106361389
257,0.7169222831726074,0.671874463558197,0.713594913482666
258,0.6867417693138123,0.7022740840911865,0.6607703566551208
259,0.6693181991577148,0.7223439812660217,0.6942154765129089
260,0.6754672527313232,0.657791256904602,0.5196161866188049
261,0.6672371625900269,0.6758706569671631,0.6752889752388
262,0.6918677687644958,0.7117069363594055,0.6844128966331482
263,0.6499220728874207,0.6534518003463745,0.6436267495155334
264,0.6733571290969849,0.6681944131851196,0.7271478176116943
265,0.6837503910064697,0.7028433084487915,0.5685247182846069
266,0.6823148131370544,0.7223122119903564,0.6375622749328613
267,0.6973889470100403,0.6956136226654053,0.6880092620849609
268,0.6349479556083679,0.7317730784416199,0.809782087802887
269,0.7185223698616028,0.7071518898010254,0.7483946084976196
270,0.689910352230072,0.6911494135856628,0.5523420572280884
271,0.6904135942459106,0.6509554982185364,0.6403539776802063
272,0.727716863155365,0.7196336984634399,0.5492507219314575
273,0.6896459460258484,0.7260816097259521,0.6978852152824402
274,0.6774243116378784,0.7624714374542236,0.5938745141029358
275,0.6907007694244385,0.7022587656974792,0.6622366905212402
276,0.6753667593002319,0.6841211915016174,0.6827936768531799
277,0.6802372932434082,0.7097254991531372,0.6720513701438904
278,0.6525878310203552,0.6855682134628296,0.6365436911582947
279,0.7300635576248169,0.6623067855834961,0.6506915092468262
280,0.6691545248031616,0.7007442712783813,0.6565806865692139
281,0.660286545753479,0.6653182506561279,0.636640191078186
282,0.6772968769073486,0.6743340492248535,0.6466700434684753
283,0.6893470287322998,0.721143901348114,0.6221360564231873
284,0.6557909250259399,0.6730172634124756,0.6486256718635559
285,0.7097417712211609,0.6791196465492249,0.6155691146850586
286,0.6966777443885803,0.7139945030212402,0.6573803424835205
287,0.6134707927703857,0.7129256129264832,0.6994777917861938
288,0.6522601842880249,0.6967018842697144,0.6268214583396912
289,0.6348646879196167,0.6980915069580078,0.674882709980011
290,0.6493964195251465,0.6743733286857605,0.7503575086593628
291,0.6365215182304382,0.6645416021347046,0.7205871343612671
292,0.7136086225509644,0.7096734046936035,0.6581640839576721
293,0.6329823732376099,0.7023321390151978,0.7964719533920288
294,0.6431352496147156,0.7083835601806641,0.6405327320098877
295,0.6354947090148926,0.7080593705177307,0.70487380027771
296,0.6886096000671387,0.6787004470825195,0.7204750180244446
297,0.6534075736999512,0.7087453603744507,0.7074179649353027
298,0.6971970796585083,0.672495424747467,0.6788915395736694
299,0.7295330166816711,0.6880146861076355,0.6896603107452393
300,0.6610509157180786,0.6947054862976074,0.6520079970359802
301,0.6633760929107666,0.6660979986190796,0.6645628809928894
302,0.7865212559700012,0.6816290020942688,0.6393305063247681
303,0.6702063083648682,0.6763378977775574,0.651222825050354
304,0.7152602076530457,0.7116225361824036,0.6379881501197815
305,0.616047203540802,0.6699234843254089,0.6521352529525757
306,0.7143821120262146,0.6971005201339722,0.6630279421806335
307,0.6929821968078613,0.6804181337356567,0.5543950200080872
308,0.6860256791114807,0.6828914880752563,0.6689329743385315
309,0.6521048545837402,0.6827719807624817,0.7872808575630188
310,0.7274386286735535,0.7286571264266968,0.5614212155342102
311,0.6641176342964172,0.6682904362678528,0.756960928440094
312,0.642274022102356,0.7186093926429749,0.6449223160743713
313,0.6414768695831299,0.6970179677009583,0.6353196501731873
314,0.6783880591392517,0.692963719367981,0.6821655035018921
315,0.6710149049758911,0.6424543261528015,0.708852231502533
316,0.6769471764564514,0.726786732673645,0.6477099657058716
317,0.6557276248931885,0.7395435571670532,0.5332974791526794
318,0.6629397869110107,0.6485557556152344,0.643187403678894
319,0.7016304135322571,0.6717512011528015,0.7676560878753662
320,0.6210176944732666,0.6890270113945007,0.6978115439414978
321,0.674464225769043,0.7289928793907166,0.5852655172348022
322,0.6556171178817749,0.7010191082954407,0.601109504699707
323,0.6606600880622864,0.6875189542770386,0.7438375353813171
324,0.6554539203643799,0.7536866068840027,0.6853867769241333
325,0.7068795561790466,0.7046197056770325,0.7195965647697449
326,0.6337980031967163,0.7034485936164856,0.6687578558921814
327,0.6875573396682739,0.7279567122459412,0.604741096496582
328,0.6506142616271973,0.7323983311653137,0.5976138710975647
329,0.6891889572143555,0.6575340032577515,0.7007813453674316
330,0.659934401512146,0.7236036062240601,0.5987237691879272
331,0.7095974087715149,0.6895050406455994,0.6369671821594238
332,0.636939525604248,0.6790060997009277,0.6114360690116882
333,0.6642216444015503,0.7062264084815979,0.6828485131263733
334,0.6744194626808167,0.7135604023933411,0.6750041842460632
335,0.6911264657974243,0.7027958035469055,0.7548189759254456
336,0.6486043334007263,0.6742161512374878,0.649079442024231
337,0.732996940612793,0.6949841976165771,0.6605339050292969
338,0.6565959453582764,0.6911695599555969,0.6392143368721008
339,0.6704499125480652,0.6986833810806274,0.6595516204833984
340,0.6275258660316467,0.6826455593109131,0.599445641040802
341,0.7071536183357239,0.6944491863250732,0.6525218486785889
342,0.6598027348518372,0.7009612321853638,0.7107137441635132
343,0.6694961190223694,0.6843101978302002,0.6471291184425354
344,0.6975618600845337,0.656807541847229,0.6236743330955505
345,0.7143927812576294,0.6946627497673035,0.7045548558235168
346,0.6549912095069885,0.6533297300338745,0.6440832018852234
347,0.7397544980049133,0.7050752639770508,0.632883608341217
348,0.6458069086074829,0.7037056684494019,0.633468508720398
349,0.680372416973114,0.6877543926239014,0.6362628936767578
350,0.6785339713096619,0.6778359413146973,0.6095486879348755
351,0.6184557676315308,0.716046929359436,0.6396979689598083
352,0.6815440654754639,0.6764379143714905,0.5739518404006958
353,0.6445550322532654,0.6926711201667786,0.6393601894378662
354,0.5890378355979919,0.6796048879623413,0.6988303065299988
355,0.7431186437606812,0.6967567801475525,0.621716320514679
356,0.6778681874275208,0.7047532796859741,0.7798689007759094
357,0.6138778924942017,0.7246353030204773,0.592693030834198
358,0.6446883678436279,0.6919687986373901,0.5953633189201355
359,0.6807528734207153,0.6572800278663635,0.5783310532569885
360,0.6294357180595398,0.6921802759170532,0.5516114830970764
361,0.7375585436820984,0.7115658521652222,0.6996937394142151
362,0.6418651342391968,0.6871971487998962,0.6940455436706543
363,0.5898635387420654,0.6729358434677124,0.6575993299484253
364,0.6468526721000671,0.6787383556365967,0.6879037022590637
365,0.6773931980133057,0.6837490797042847,0.6310815811157227
366,0.7419871687889099,0.6942905783653259,0.745084285736084
367,0.5654427409172058,0.6927388310432434,0.7026705145835876
368,0.6569951176643372,0.6833397150039673,0.6094192266464233
369,0.6483576893806458,0.6998757123947144,0.6381739377975464
370,0.7036824226379395,0.6968037486076355,0.6121885180473328
371,0.6322022676467896,0.7092012763023376,0.6678361296653748
372,0.6809597611427307,0.695188045501709,0.6679229140281677
373,0.6841108798980713,0.680383563041687,0.6750369071960449
374,0.6473662853240967,0.709923267364502,0.6107100248336792
375,0.7475175261497498,0.7042533159255981,0.6416103839874268
376,0.6425095796585083,0.6761136054992676,0.6800323724746704
377,0.6407163143157959,0.6699960231781006,0.6503168344497681
378,0.6522177457809448,0.6896015405654907,0.5827842354774475
379,0.6846087574958801,0.6942337155342102,0.5715380907058716
380,0.6741154193878174,0.6908136010169983,0.6233301162719727
381,0.6368815302848816,0.6878787875175476,0.7067602276802063
382,0.6854380369186401,0.6814895272254944,0.5559362173080444
383,0.6412612199783325,0.721224844455719,0.7246523499488831
384,0.6887300610542297,0.6768274307250977,0.5865074396133423
385,0.6327862739562988,0.6983684301376343,0.6534873247146606
386,0.5651557445526123,0.6857492327690125,0.5816019773483276
387,0.6646217703819275,0.6567525863647461,0.6574221849441528
388,0.6868302822113037,0.6468203067779541,0.6840076446533203
389,0.6644986867904663,0.7117396593093872,0.7518709897994995
390,0.6685805916786194,0.6658055782318115,0.5505937933921814
391,0.6482606530189514,0.6732666492462158,0.6132107973098755
392,0.6706847548484802,0.6735965609550476,0.5971324443817139
393,0.6736545562744141,0.7785374522209167,0.6540408134460449
394,0.6926012635231018,0.7241165637969971,0.6142574548721313
395,0.5783907175064087,0.6967944502830505,0.7123205065727234
396,0.6484979391098022,0.7092261910438538,0.6363483667373657
397,0.6622958779335022,0.6429916024208069,0.5903649926185608
398,0.5810031890869141,0.6637944579124451,0.5492516160011292
399,0.5809710621833801,0.7156662940979004,0.6994336247444153
400,0.6282553672790527,0.66766357421875,0.7076462507247925
401,0.6709204912185669,0.661766529083252,0.644436240196228
402,0.681706964969635,0.7020743489265442,0.6744584441184998
403,0.591178297996521,0.6942365765571594,0.6703920364379883
404,0.7642349600791931,0.7177541851997375,0.7733030915260315
405,0.9001390337944031,0.7258833646774292,0.7075709700584412
406,0.6634771823883057,0.645348072052002,0.6841545701026917
407,0.6229870319366455,0.652993381023407,0.6868091821670532
408,0.6689122915267944,0.7123912572860718,0.7174257636070251
409,0.6950441598892212,0.7096703052520752,0.6722859144210815
410,0.6083387732505798,0.7081559896469116,0.8673973083496094
411,0.6365286707878113,0.6721439957618713,0.7617738246917725
412,0.6484647393226624,0.6642065048217773,0.7324275374412537
413,0.6856654286384583,0.6805827021598816,0.6953475475311279
414,0.6695202589035034,0.6925689578056335,0.6811325550079346
415,0.6565254330635071,0.6837728023529053,0.7165924906730652
416,0.6298400163650513,0.6927015781402588,0.7139936685562134
417,0.6243597269058228,0.6597330570220947,0.6733626127243042
418,0.6377447247505188,0.7021486759185791,0.6527485847473145
419,0.7153549194335938,0.6723240613937378,0.7429388761520386
420,0.6465500593185425,0.7543683648109436,0.7010966539382935
421,0.6959061622619629,0.6863851547241211,0.664821445941925
422,0.6445282697677612,0.7397472262382507,0.700559675693512
423,0.5603574514389038,0.6922768950462341,0.6891703009605408
424,0.7134988903999329,0.6942891478538513,0.6914270520210266
425,0.6594372391700745,0.6692050099372864,0.6897950768470764
426,0.6308572292327881,0.6662976145744324,0.6820366978645325
427,0.6447992920875549,0.6942760944366455,0.6934435367584229
428,0.6581469774246216,0.7096771001815796,0.6810799241065979
429,0.7001841068267822,0.7034518122673035,0.6851426362991333
430,0.6586323976516724,0.7091056108474731,0.6903589367866516
431,0.6163107752799988,0.6882649660110474,0.6959452629089355
432,0.6148567795753479,0.6949415802955627,0.7230955362319946
433,0.5605180263519287,0.7101722955703735,0.6853115558624268
434,0.5770087242126465,0.6991446018218994,0.6962680220603943
435,0.8151594996452332,0.6796696186065674,0.685582160949707
436,0.6823276877403259,0.7112947702407837,0.6869528889656067
437,0.7281051874160767,0.7323818802833557,0.6723467707633972
438,0.6290027499198914,0.7064398527145386,0.6827256679534912
439,0.6330644488334656,0.65904301404953,0.6991039514541626
440,0.6947595477104187,0.6556963324546814,0.6633949279785156
441,0.5835771560668945,0.6657235622406006,0.7004685997962952
442,0.5865792632102966,0.7056502103805542,0.6833872199058533
443,0.612551748752594,0.7158786058425903,0.6879263520240784
444,0.6682525277137756,0.6542857885360718,0.6851538419723511
445,0.6082829236984253,0.68922358751297,0.6595670580863953
446,0.6592668890953064,0.7388162612915039,0.6833880543708801
447,0.6698674559593201,0.661704421043396,0.6882209777832031
448,0.5853433609008789,0.7096784114837646,0.6631352305412292
449,0.6433736085891724,0.6832902431488037,0.6623362898826599
450,0.6993529796600342,0.7313416004180908,0.6524527072906494
451,0.678493857383728,0.6697264909744263,0.6634782552719116
452,0.6481919288635254,0.6522913575172424,0.6245793700218201
453,0.6382255554199219,0.7017048597335815,0.7138035893440247
454,0.7285882234573364,0.703891932964325,0.6882267594337463
455,0.7833861708641052,0.7025101184844971,0.7764139771461487
456,0.6525803208351135,0.6666783690452576,0.7443809509277344
457,0.6682670712471008,0.6804055571556091,0.7102416157722473
458,0.6468843221664429,0.6928213834762573,0.6781931519508362
459,0.6186427474021912,0.6744719743728638,0.6629844307899475
460,0.5586795210838318,0.6958189606666565,0.6809276938438416
461,0.6440187096595764,0.6544367074966431,0.6444547772407532
462,0.6715773940086365,0.7338756322860718,0.6623376607894897
463,0.6751813888549805,0.6813036203384399,0.6544358134269714
464,0.6250689625740051,0.6702160239219666,0.8101692795753479
465,0.6831408739089966,0.6786902546882629,0.7005980014801025
466,0.5989144444465637,0.6637120842933655,0.7452219724655151
467,0.6442708373069763,0.6776836514472961,0.6864740252494812
468,0.6110101342201233,0.6900915503501892,0.6726129055023193
469,0.5553979277610779,0.7179762125015259,0.6940076351165771
470,0.6127885580062866,0.6998580098152161,0.6320727467536926
471,0.6470497846603394,0.673225462436676,0.6686636209487915
472,0.5819289088249207,0.6756414771080017,0.6755988597869873
473,0.6366494297981262,0.639900267124176,0.676572859287262
474,0.46385645866394043,0.6534019112586975,0.6296143531799316
475,0.7204442620277405,0.7073891162872314,0.6500670313835144
476,0.7272738814353943,0.6827254295349121,0.714435875415802
477,0.6317981481552124,0.6910912394523621,0.6829948425292969
478,0.7266100645065308,0.6788947582244873,0.699080228805542
479,0.7774170637130737,0.6815763115882874,0.6544064879417419
480,0.7008999586105347,0.6321892142295837,0.6424933075904846
481,0.5574705004692078,0.697110652923584,0.6537575125694275
482,0.7561464309692383,0.6789595484733582,0.6615821719169617
483,0.5762573480606079,0.6929340362548828,0.6159135103225708
484,0.5914842486381531,0.6355499029159546,0.7375479340553284
485,0.6889256834983826,0.6816941499710083,0.6810061931610107
